id,name,phone_number,places,type,sponsor_id,sponsor_name,street,zip_code,lat,lon,planning_area_id
3040220,EKT - Kinder Sorpresa,+493048493634,37,Reguläre Einrichtung,1110,Kinder Sorpresa e.V.,Schwedter Str. 29,10435,52.5363173,13.4066681,03701554
3040300,Berlin Kids international Kita,+493044383218,85,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,Wichertstr. 24,10439,52.5478634,13.4220221,03601244
3040400,Kita Bambinioase,+493085735198,216,Reguläre Einrichtung,7543,MAHALE Familien- und Servicemanagement gGmbH,Hans-Otto-Str. 40A,10407,52.5322290,13.4387047,03701660
3040430,Kita Zwergenhausen/Kigä NordOst,+49304427480,195,Reguläre Einrichtung,121,Kindergärten NordOst,Jablonskistr. 33,10405,52.5359718,13.4283671,03701658
3040440,Kindergarten Sonnenhügel,+493042023010,200,Reguläre Einrichtung,1341,NETZWERK SPIEL/KULTUR Prenzlauer Berg e. V.,John-Schehr-Str. 35,10407,52.5359212,13.4387462,03601451
3040470,"Kita ""Am Wasserturm""",+49304427643,70,Reguläre Einrichtung,121,Kindergärten NordOst,Knaackstr. 27,10405,52.5342268,13.4181262,03701556
3040510,Secret Garden,+493048493850,19,Reguläre Einrichtung,1111,Krausnick-Eck e.V.,Saarbrücker Str. 15,10405,52.5310211,13.4130622,03701556
3040520,Kita Kritzelknirpse,+493041722357,150,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,Lychener Str. 55,10437,52.5449401,13.4187041,03601347
3040550,Kita Rückenwind,+493044677740,120,Reguläre Einrichtung,8433,KUBIBE gGmbH,Mandelstr. 13,10409,52.5475041,13.4427582,03601245
3040610,Kita Freche Früchtchen,+493044677747,70,Reguläre Einrichtung,8433,KUBIBE gGmbH,Paul-Robeson-Str. 12,10439,52.5526041,13.4094412,03601141
3040630,Kindergarten Sonnenblume/Kigä NordOst,+49304232243,135,Reguläre Einrichtung,121,Kindergärten NordOst,Pieskower Weg 48,10409,52.5406295,13.4444629,03601449
3040640,Kita Prenzlauer Allee 115/116/Kigä NordOst,+49304247058,138,Reguläre Einrichtung,121,Kindergärten NordOst,Prenzlauer Allee 115,10409,52.5484981,13.4309446,03601245
3040660,Kinderladen Prenzlauer Berg,+493044049295,24,Reguläre Einrichtung,1115,Kinderladen Prenzlauer Berg e.V.,Oderberger Str. 27,10435,52.5401374,13.4060564,03701554
3040680,Kita Prenzlauer Berg,+493044340590,160,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Prenzlauer Berg 15,10405,52.5280093,13.4212730,03701659
3040700,"Klax Krippen Regentropfenhaus und Wolkenzwerge;Klax Kindergärten Sternschnuppenhaus, Sonnenhaus und Wirbelwind",+493044793363,280,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,Scherenbergstr. 1,10439,52.5496173,13.4192424,03601243
3040710,Kath. Kita Heilige Familie,+4930259365163,120,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Kuglerstr. 40,10439,52.5516658,13.4204137,03601243
3040720,Kita Helmistrolche,+49304431885500,72,Reguläre Einrichtung,1299,Hanna gGmbH Kita-Trägerschaften,Lettestr. 4,10437,52.5430786,13.4200230,03601347
3040730,EKT Im Känguru,+493015159108277,35,Reguläre Einrichtung,1116,EKT - Im Känguru e.V.,Anton-Saefkow-Straße 64,10407,52.5352749,13.4444207,03601451
3040740,Kita Tigerenten/Kigä NordOst,+49304481659,75,Reguläre Einrichtung,121,Kindergärten NordOst,Schönhauser Allee 165,10435,52.5349945,13.4120063,03701554
3040760,Kita Zum klingenden Bäumchen,+49304454600,55,Reguläre Einrichtung,1298,JAO gGmbH,Dänenstr. 8,10439,52.5500390,13.4105841,03601141
3040770,Kita der Basisgemeinde Prenzl.Berg,+493044739712,18,Reguläre Einrichtung,1293,Basisgemeinde Prenzlauer Berg e.V.,Dunckerstr. 14,10437,52.5429231,13.4214399,03601348
3040780,Humanistische Kita Prenzlzwerge,+49304457194,120,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Stahlheimer Str. 27,10439,52.5493369,13.4209398,03601243
3040790,Kita Villa Schabernack,+493044650224,200,Reguläre Einrichtung,1297,Bürgerhaus BüHa gGmbH,Stavangerstr. 6,10439,52.5548601,13.4091870,03601139
3040810,Montessori-Integrations-Kindergärten im Syringenweg,+493050565276,195,Reguläre Einrichtung,121,Kindergärten NordOst,Syringenweg 23,10407,52.5325192,13.4567920,03601450
3040840,Humanistische Kita Mühlengeister,+49304241731,160,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Thomas-Mann-Str. 17,10409,52.5433959,13.4456112,03601449
3040860,Kita Schivelbeiner Str. 12/Kigä NordOst,+49304445108,195,Reguläre Einrichtung,121,Kindergärten NordOst,Schivelbeiner Str. 12,10439,52.5516874,13.4071320,03601141
3040880,EKT Mittenmang,+49302477060,23,Reguläre Einrichtung,858,EKT Mittenmang e. V.,Christinenstr. 30,10119,52.5324492,13.4099308,03701554
3040910,Kath. Kita Corpus Christi,+4930259365159,70,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Niederwallstraße 8-9,10117,52.5280830,13.4495648,03601452
3040920,Kath. Kita St. Augustinus,+4930259365157,60,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Schivelbeiner Str. 29,10439,52.5509936,13.4066911,03601141
3040930,Kita Elias,+49304422405,46,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Göhrener Str. 11,10437,52.5406439,13.4206973,03601348
3040940,Kita Gethsemane,+49304455584,63,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Greifenhagener Str. 2,10437,52.5445804,13.4147971,03601346
3040950,Kita der Ev. Kirchengem. Immanuel,+493044039164,80,Reguläre Einrichtung,212,Ev. Kirchengemeinde Immanuel,Immanuelkirchstr. 1A,10405,52.5327339,13.4218688,03701659
3040980,Evangelische Kita Arche,+49304457048,51,Reguläre Einrichtung,8722,Stephanus gGmbH,Schönhauser Allee 104,10439,52.5527766,13.4139220,03601141
3040990,Evangelische Kita Winsstraße,+49304424804,35,Reguläre Einrichtung,8722,Stephanus gGmbH,Winsstr. 24,10405,52.5348388,13.4264628,03701658
3041000,EKT - Erdnuckel,+49304420285,19,Reguläre Einrichtung,503,Erdnuckel e.V.,Choriner Str. 30,10435,52.5358123,13.4099022,03701554
3041010,Integrationskita Prenzl.Berg Pustekuchen,+49304422769,24,Reguläre Einrichtung,914,"Integrationskindertagesstätte Prenzlauer Berg ""Pustekuchen"" e. V.",Sonnenburger Str. 57,10437,52.5465617,13.4071362,03601142
3041030,EKT - Villa Kunterbunt,+49304452297,30,Reguläre Einrichtung,814,Kunter - Bund e.V.,Dunckerstr. 21,10437,52.5439469,13.4223617,03601348
3041060,EKT Domino,+493085615101,30,Reguläre Einrichtung,1123,Deutsch-Französische Kita Domino e. V.,Lychener Str. 21,10437,52.5423056,13.4157314,03601347
3041110,EKT - Obst und Gemüse,+493047378599,16,Reguläre Einrichtung,1124,EKT Obst und Gemüse e. V.,Christburger Str. 41,10405,52.5363279,13.4258728,03701658
3041120,Kita Haus 2,+493044677751,220,Reguläre Einrichtung,8433,KUBIBE gGmbH,Gleimstr. 46,10437,52.5473594,13.4064201,03601142
3041160,Kita Hanna vom Kolle,+49304431885400,240,Reguläre Einrichtung,1299,Hanna gGmbH Kita-Trägerschaften,Knaackstr. 53,10435,52.5370936,13.4151376,03701555
3041180,Kita Prenzelberger Spielmäuse/Kigä NordOst,+493044650206,200,Reguläre Einrichtung,121,Kindergärten NordOst,Pappelallee 41A,10437,52.5470154,13.4194554,03601347
3041240,Kath. Kita Herz Jesu,+493044389415,40,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Schönhauser Allee 182,10119,52.5303107,13.4103722,03701554
3041250,EKT - Quasselstrippe,+49304488054,25,Reguläre Einrichtung,916,Quasselstrippe e. V.,Oderberger Str. 50,10435,52.5387818,13.4085444,03701554
3041260,EKT - Theaterspiel-Kita Capriola,+493041726612,30,Reguläre Einrichtung,1140,Theaterspiel-Kindertagesstätte Capriola e. V.,Hufelandstr. 32,10407,52.5307986,13.4340863,03701660
3041270,EKT Elfenland,+493049854889,30,Reguläre Einrichtung,1143,Elfenland e.V.,Pasteurstr. 15,10407,52.5335785,13.4335982,03701660
3041300,EKT Billabong 02,+4930850082,21,Reguläre Einrichtung,1149,billabong 02 e. V.,Greifenhagener Str. 14,10437,52.5467129,13.4153220,03601346
3041310,EKT - Treinta Lobitos,+493048492049,35,Reguläre Einrichtung,1150,Treinta Lobitos e. V.,Kollwitzstr. 16,10405,52.5325528,13.4142381,03701556
3041320,Waldorfkindergarten Wurzelwerk,+493048491958,30,Reguläre Einrichtung,1155,Waldorfkindergarten Wurzelwerk e. V.,Hagenauer Str. 1B,10435,52.5388399,13.4164991,03701555
3041340,EKT - Mischpoke,+493040574549,30,Reguläre Einrichtung,1156,Mischpoke e.V.,Lychener Str. 76,10437,52.5463337,13.4207866,03601347
3041350,Kita Hoppetosse,+493023910062,27,Reguläre Einrichtung,1161,Hoppetosse-Berlin e.V.,Lychener Str. 66,10437,52.5453588,13.4196904,03601347
3041360,EKT - 10 Vorne,+493043659863,25,Reguläre Einrichtung,1168,10 Vorne e. V.,Schliemannstr. 33,10437,52.5438324,13.4196405,03601347
3041370,EKT - Kitaträumer,+493040043755,30,Reguläre Einrichtung,1171,Kitaträumer e. V.,Pasteurstr. 38,10407,52.5319847,13.4364783,03701660
3041380,Kindergarten Aramsamsam,+493060961266,30,Reguläre Einrichtung,7853,Aramsamsam Berlin e. V.,Stargarder Str. 62,10437,52.5454911,13.4209790,03601347
3041390,Kita Flinke Füchse,+493042800642,23,Reguläre Einrichtung,7859,MiniKitas First gGmbH,Bötzowstr. 6,10407,52.5295877,13.4317234,03701660
3041400,EKT - Zebra Int. Kiga,+493044041109,25,Reguläre Einrichtung,1176,Zebra International Kindergarten e. V.,Sonnenburger Str. 54,10437,52.5464042,13.4075947,03601142
3041410,EKT Guckloch,+493042804111,30,Reguläre Einrichtung,1181,EKT Guckloch e.V.,Liselotte-Herrmann-Str. 12,10407,52.5312637,13.4356665,03701660
3041450,Kinderladen Prenzlpanther,+493058637187,19,Reguläre Einrichtung,1193,Kinderladen Prenzlpanther e. V.,Schliemannstr. 44,10437,52.5414398,13.4171443,03601347
3041470,EKT Josephine,+493044012685,26,Reguläre Einrichtung,1199,EKT Josephine e. V.,Kopenhagener Str. 65,10437,52.5488615,13.4084703,03601142
3041480,Kita Zwergenbaude,+4930994044739,18,Reguläre Einrichtung,1350,Zwergenbaude e.V.,Chodowieckistr. 35,10405,52.5364555,13.4291800,03701658
3041490,Kita Lettestraße 8,+493044719399,30,Reguläre Einrichtung,7556,Kinderschlummerland gGmbH,Lettestr. 8,10437,52.5437139,13.4185122,03601347
3041500,Kita Mandelbäumchen,+49304244036,110,Reguläre Einrichtung,1297,Bürgerhaus BüHa gGmbH,Mandelstr. 15,10409,52.5478671,13.4421245,03601245
3041510,Kita Bewegungsreich,+493044383131,250,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,Hanns-Eisler-Str. 82,10409,52.5400980,13.4497268,03601449
3041520,Integrationskita Raupe Nimmersatt,+49304217950,60,Reguläre Einrichtung,1298,JAO gGmbH,Gürtelstr. 25,10409,52.5434964,13.4547288,03601449
3041530,EKT - Bötzowstrolche,+493017632314751,21,Reguläre Einrichtung,1363,Bötzowstrolche e.V.,Esmarchstr. 24,10407,52.5318083,13.4310325,03701660
3041590,Kita Preußstraße,+493041728478,200,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Preußstr. 5,10409,52.5444308,13.4341586,03601245
3041600,Kita Krümelkörbchen,+493042019757,17,Reguläre Einrichtung,1386,Krümelkörbchen e.V.,Käthe-Niederkirchner-Str. 26,10407,52.5301443,13.4330172,03701660
3041610,Wald & Wiesen Kita,+49301799359919,35,Reguläre Einrichtung,1185,Wald und Wiesen e.V.,Husemannstr. 12,10435,52.5376949,13.4177421,03701555
3041620,EKT Glühwürmchen,+49305053794,19,Reguläre Einrichtung,1389,Glühwürmchen e. V.,Winsstr. 2,10405,52.5311486,13.4230652,03701659
3041640,Kita Räuberhöhle,+4930994044739,18,Reguläre Einrichtung,1350,Zwergenbaude e.V.,Kopenhagener Str. 39,10437,52.5483272,13.4017140,03601142
3041650,Deutsch-Französische Kita Kiternelle P'tits Loups,+493042083647,30,Reguläre Einrichtung,1394,Kiternelle P'tits Loups e.V.,Eldenaer Str. 44,10247,52.5201547,13.4615470,03601453
3041660,Kita Kolmarer Straße 6,+493040505092,25,Reguläre Einrichtung,7556,Kinderschlummerland gGmbH,Kolmarer Str. 6,10405,52.5336755,13.4193919,03701556
3041670,Kita Kleine Kobolde,+493040504168,22,Reguläre Einrichtung,1184,"Verein f. familienergänzende Betreuung u. Beratung Pankow, kurz ""VfBB Pankow"" e.V.",Jablonskistr. 24,10405,52.5372278,13.4248513,03701658
3041680,EKT uno dos tres,,25,Reguläre Einrichtung,7390,uno dos tres e.V.,Gleimstr. 56,10437,52.5469060,13.4031328,03601142
3041690,EKT Mucklas,+493015227334194,25,Reguläre Einrichtung,7399,Mucklas e.V.,Esmarchstr. 15,10407,52.5332996,13.4327736,03701660
3041710,EKT Sausebrause,+493048623393,25,Reguläre Einrichtung,7440,"Erzieher/innen-Elterninitiativkindertagesstätte ""Sausebrause"" e.V.",Korsörer Str. 10,10437,52.5476954,13.4019331,03601142
3041720,Kita Mauerschwalben,+493048623389,30,Reguläre Einrichtung,7442,Mauerschwalben e.V.,Gleimstr. 58,10437,52.5468565,13.4025963,03601142
3041730,Kita Zwergenbaude II,+4930994044739,18,Reguläre Einrichtung,1350,Zwergenbaude e.V.,Chodowieckistr. 35,10405,52.5364555,13.4291800,03701658
3041740,Freche Fledermäuse,+49304393444,22,Reguläre Einrichtung,7448,Familien-Fenster e. V.,Wichertstr. 57,10439,52.5480197,13.4228248,03601244
3041750,Kita kribbel krabbel,+493084857511,20,Reguläre Einrichtung,7468,kribbel krabbel e.V.,Dänenstr. 4,10439,52.5499142,13.4120724,03601141
3041770,EKT Krabbelkörbchen,+493016092477704,17,Reguläre Einrichtung,1386,Krümelkörbchen e.V.,Hufelandstr. 42,10407,52.5301110,13.4356632,03701660
3041780,Kita Remmi-Demmi,+493076219289,25,Reguläre Einrichtung,1382,Remmi Demmi gemeinnützige GmbH,Greifenhagener Str. 29,10437,52.5516183,13.4189448,03601243
3041790,EKT Bullerbü,+4930123,23,Reguläre Einrichtung,7513,Kinderladen Bullerbü e. V.,Schivelbeiner Str. 43,10439,52.5506221,13.4115571,03601141
3041800,KiTa Sternenwiese,+493026565333,27,Reguläre Einrichtung,1184,"Verein f. familienergänzende Betreuung u. Beratung Pankow, kurz ""VfBB Pankow"" e.V.",Chodowieckistr. 2,10405,52.5359526,13.4313964,03701658
3041810,EKT Schnick und Schnack,+493061748727,20,Reguläre Einrichtung,7519,Schnick und Schnack e. V.,Pasteurstr. 5,10407,52.5341952,13.4322390,03701660
3041820,Deutsch-chinesische Kita,+493051643460,28,Reguläre Einrichtung,7521,Kita Bambuswald e.V.,Dunckerstr. 90A,10437,52.5405959,13.4187865,03601347
3041830,Kita SEHsternTaler,+493040574343,25,Reguläre Einrichtung,1306,SEHstern e.V.,Greifenhagener Str. 33,10437,52.5525374,13.4197009,03601243
3041840,Kita Paul,+493024533024,25,Reguläre Einrichtung,8291,Hauptstadtkinder gGmbH,Paul-Robeson-Str. 8,10439,52.5524719,13.4111171,03601141
3041850,Kita Kinderschlummerland,+493048495738,25,Reguläre Einrichtung,7556,Kinderschlummerland gGmbH,Göhrener Str. 3,10437,52.5411549,13.4214650,03601348
3041870,Integrierter Waldkindergarten,+493091206632,53,Reguläre Einrichtung,7563,Stadt & Waldkinder Berlin gGmbH,Kollwitzstr. 66,10435,52.5360959,13.4181800,03701556
3041880,Kita Berliner Kindheit,+493024637827,27,Reguläre Einrichtung,7923,Berliner Kindheit E. S. gUG (haftungsbeschränkt),Immanuelkirchstr. 14B,10405,52.5309824,13.4247652,03701659
3041900,EKT Kindertraum,+493048826202,20,Reguläre Einrichtung,7739,Kila Kindertraum Prenzl'Berg e. V.,Dunckerstr. 25,10437,52.5449607,13.4232810,03601348
3041920,Kita KiBa,+493048814706,22,Reguläre Einrichtung,7780,KiBa e. V.,Raumerstr. 19,10437,52.5414414,13.4223852,03601348
3041930,Kita Thaerstraße,+493041726427,102,Reguläre Einrichtung,8346,be smart academy gGmbH,Thaerstr. 31,10249,52.5231692,13.4561484,03601453
3041940,Kinderladen Pauline Kirschkern,+493017643311362,35,Reguläre Einrichtung,772,Kirschkern e.V.,Stargarder Str. 19,10437,52.5457925,13.4194462,03601347
3041960,Kita Gaudystraße,+493047375364,57,Reguläre Einrichtung,7563,Stadt & Waldkinder Berlin gGmbH,Gaudystr. 10,10437,52.5463651,13.4096358,03601142
3041970,Kita Remmi-Demmi Ella-Kay-Straße,+493060956934,25,Reguläre Einrichtung,1382,Remmi Demmi gemeinnützige GmbH,Ella-Kay-Str. 36,10405,52.5400020,13.4323388,03701657
3041980,EKT - Der Hummer aus Toronto,+493024325340,33,Reguläre Einrichtung,7897,Wunschkindergarten e. V.,Heinrich-Roller-Str. 20,10405,52.5308151,13.4229401,03701659
3042000,Kita Kinderwirtschaft,+493054714590,23,Reguläre Einrichtung,1330,Camino-Dein Weg GmbH,Ahlbecker Str. 11A,10437,52.5449098,13.4237105,03601348
3042010,El mundo de los ninos,+493049017622571866,25,Reguläre Einrichtung,7502,El mundo de los ninos e. V.,Fehrbelliner Str. 97,10119,52.5309218,13.4094818,03701554
3042050,Kita Am Zauberberg,+4930516956220,140,Reguläre Einrichtung,1345,Vielfarb Social gGmbH,Thomas-Mann-Str. 63,10409,52.5411570,13.4490953,03601449
3042060,EKT Paul-Robeson-Straße,+49305122405,30,Reguläre Einrichtung,7993,PIDA e. V.,Paul-Robeson-Str. 30,10439,52.5527095,13.4049178,03601140
3042070,Folli Folletti,+493071538630,20,Reguläre Einrichtung,8016,Folli Folletti e.V.,Cantianstr. 15,10437,52.5459415,13.4105655,03601142
3042090,Kita Bienchen Prenzlauer Berg,+493095609270,50,Reguläre Einrichtung,7828,Bilingua gGmbH,Immanuelkirchstr. 14B,10405,52.5309824,13.4247652,03701659
3042100,Kita Cheburashka-Prenzlauer Berg,+493095616294,53,Reguläre Einrichtung,7388,Cheburashka gGmbH,Bernhard-Lichtenberg-Str. 9,10407,52.5352059,13.4371364,03601451
3042110,Kita Sternchen,+493027990247,25,Reguläre Einrichtung,7918,Kita Sternchen gGmbH,Walter-Friedländer-Str. 26,10249,52.5245716,13.4569571,03601453
3042120,Kita BAZUBA KAMINKA,+493050596284,40,Reguläre Einrichtung,8104,SONNENBURG Soziale Dienste gemeinnützige UG (haftungsbeschränkt),Dunckerstr. 77,10437,52.5435753,13.4214681,03601347
3042130,Kita Berliner Pandabären,+493063962261,25,Reguläre Einrichtung,8106,Interkulturelle Kindheit gemeinnützige UG (haftungsbeschränkt),Schliemannstr. 42,10437,52.5418545,13.4170970,03601347
3042160,Kindergarten Aramsamsam 2,+493095619730,25,Reguläre Einrichtung,7853,Aramsamsam Berlin e. V.,Korsörer Str. 4,10437,52.5478719,13.4038839,03601142
3042180,Kita Prenzlmäuse,+493098332813,15,Reguläre Einrichtung,8172,Prenzlmäuse gGmbH,Liselotte-Herrmann-Str. 6,10407,52.5321378,13.4337084,03701660
3042190,EKT Kitanelle coccinelle,,23,Reguläre Einrichtung,8180,Kitanelle coccinelle e. V.,Winsstr. 69A,10405,52.5317273,13.4231138,03701659
3042200,dreieins-Kindertagesstätte Prenzlauer Berg,+493042087324,120,Reguläre Einrichtung,1351,dreieins Innovative Pädagogik gGmbH,Preußstr. 7,10409,52.5448371,13.4351042,03601245
3042210,Kita Drachenhöhle,+493012029698,25,Reguläre Einrichtung,8182,Drachenreiter gemeinnützige GmbH,Gudvanger Str. 12,10439,52.5482151,13.4229107,03601244
3042220,EKT Libelle,+493044715620,22,Reguläre Einrichtung,8187,Libelle e. V.,Erich-Weinert-Str. 64,10439,52.5491538,13.4242015,03601244
3042230,Kita Berliner Kindheit,+493015150756793,25,Reguläre Einrichtung,7923,Berliner Kindheit E. S. gUG (haftungsbeschränkt),Immanuelkirchstr. 14C,10405,52.5312021,13.4254001,03701659
3042240,Kindergarten Brüderchen & Schwesterchen,+493020076477,25,Reguläre Einrichtung,9200,GemBeki Gemeinsinn-für Berliner Kinder gGmbH,Seelower Str. 21,10439,52.5526508,13.4105797,03601141
3042250,Kita Die wilden Küken,+493093628330,25,Reguläre Einrichtung,8196,Die wilden Küken Prenzlauer Berg gemeinnützige UG (haftungsbeschränkt),Gleimstr. 13,10437,52.5469512,13.4068861,03601142
3042260,Kinderladen Spaceys,+49306465613,25,Reguläre Einrichtung,8208,Spaceys Kindergärten GmbH,Greifenhagener Str. 35,10437,52.5527478,13.4194367,03601243
3042270,Kita Tegner-Strolche,+493044716872,25,Reguläre Einrichtung,4939,SONA - Soziale Nachbarschaft für betreutes Wohnen gGmbH,Tegnerstr. 1,10439,52.5544408,13.4101669,03601139
3042290,Kita Mondbär und Sonnenkäfer,+493041726824,90,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,Eldenaer Str. 36,10247,52.5200674,13.4640351,03601453
3042320,Kita Bunte Burg,+49304431237155,30,Reguläre Einrichtung,8252,Christburg Campus gemeinnützige GmbH,Christburger Str. 13,10405,52.5353082,13.4279573,03701658
3042330,EKT el jardin de Mafalda,+493072555089,25,Reguläre Einrichtung,8255,ej jardin de Mafalda e. V.,Seelower Str. 3,10439,52.5506046,13.4105268,03601141
3042340,EKT Sockenläufer,+493021602514,20,Reguläre Einrichtung,8258,Sockenläufer e. V.,Chodowieckistr. 28,10405,52.5374250,13.4263571,03701658
3042350,Kita Edgar Berlin,+493052668662,22,Reguläre Einrichtung,8289,Edgar Berlin gGmbH,Korsörer Str. 19,10437,52.5475616,13.4030088,03601142
3042360,Freude Kindergarten,+493054714255,25,Reguläre Einrichtung,8295,FREUDE Kindergärten gemeinnützige GmbH,Tegnerstr. 8,10439,52.5544650,13.4097618,03601139
3042370,Kita Cotheniusstrolche,+493065778868,22,Reguläre Einrichtung,8172,Prenzlmäuse gGmbH,Cotheniusstr. 16,10407,52.5283733,13.4476307,03601452
3042380,Kita unterm Regenschirm,+493084427045,42,Reguläre Einrichtung,8125,Loftschloss gGmbH,Danziger Str. 73,10405,52.5395222,13.4257851,03701657
